BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
SPEQ,2018-08-29,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-08-29,ГАЗПРОМ ао,GAZP,18730,2811733873.9,145.95,145.4,147.88,147.88,146.82,147.88,19151390,146.82,146.82,147.88,2811733873.9,2811733873.9,2811733873.9,,3,SUR,1.57
EQDP,2018-08-30,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-08-30,ГАЗПРОМ ао,GAZP,19,5413.85,147.58,145.62,147.58,,146.91,147.17,37,,,,0.0,0.0,0.0,,3,SUR,-0.04
SPEQ,2018-08-30,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-08-30,ГАЗПРОМ ао,GAZP,23078,2529338388.8,147.82,145.66,148.34,145.98,146.91,145.98,17216530,146.91,146.91,145.98,2529338388.8,2529338388.8,2529338388.8,,3,SUR,-1.28
EQDP,2018-08-31,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-08-31,ГАЗПРОМ ао,GAZP,12,5953.49,148.41,148.41,149.03,,148.12,149.02,40,,,,0.0,0.0,0.0,,3,SUR,1.26
SPEQ,2018-08-31,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-08-31,ГАЗПРОМ ао,GAZP,36203,4881449744.3,145.7,144.78,150.2,149.95,148.12,149.95,32957180,148.11,148.11,149.95,4881449744.3,4881449744.3,4881449744.3,,3,SUR,2.72
EQDP,2018-09-03,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-03,ГАЗПРОМ ао,GAZP,24,8935.92,149.0,148.64,149.19,,149.66,148.64,60,,,,0.0,0.0,0.0,,3,SUR,-0.25
SPEQ,2018-09-03,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-03,ГАЗПРОМ ао,GAZP,22708,2245289789.6,149.99,148.52,151.0,148.73,149.66,148.73,15003280,149.65,149.65,148.73,2245289789.6,2245289789.6,2245289789.6,,3,SUR,-0.81
EQDP,2018-09-04,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-04,ГАЗПРОМ ао,GAZP,13,5303.92,147.01,147.0,148.0,,147.79,147.24,36,,,,0.0,0.0,0.0,,3,SUR,-0.94
SPEQ,2018-09-04,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-04,ГАЗПРОМ ао,GAZP,22427,2523923692.8,148.87,146.39,149.41,147.4,147.79,147.4,17077860,147.79,147.79,147.4,2523923692.8,2523923692.8,2523923692.8,,3,SUR,-0.89
EQDP,2018-09-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-05,ГАЗПРОМ ао,GAZP,13,3828.0,147.0,146.75,147.91,,147.77,147.42,26,,,,0.0,0.0,0.0,,3,SUR,0.12
SPEQ,2018-09-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-05,ГАЗПРОМ ао,GAZP,17501,2344672347.6,147.28,146.85,148.5,147.06,147.77,147.06,15867870,147.76,147.76,147.06,2344672347.6,2344672347.6,2344672347.6,,3,SUR,-0.23
EQDP,2018-09-06,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-06,ГАЗПРОМ ао,GAZP,7,4275.63,147.4,146.9,148.71,,148.17,146.91,29,,,,0.0,0.0,0.0,,3,SUR,-0.35
SPEQ,2018-09-06,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-06,ГАЗПРОМ ао,GAZP,25307,3272427686.0,147.0,146.89,149.5,147.06,148.17,147.06,22086270,148.17,148.17,147.06,3272427686.0,3272427686.0,3272427686.0,,3,SUR,0.0
EQDP,2018-09-07,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-07,ГАЗПРОМ ао,GAZP,9,5632.4,148.71,147.41,149.33,,147.68,149.33,38,,,,0.0,0.0,0.0,,3,SUR,1.65
SPEQ,2018-09-07,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-07,ГАЗПРОМ ао,GAZP,21151,2405196814.7,146.99,146.54,148.99,148.8,147.68,148.8,16286610,147.68,147.68,148.8,2405196814.7,2405196814.7,2405196814.7,,3,SUR,1.18
EQDP,2018-09-10,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-10,ГАЗПРОМ ао,GAZP,13,5957.24,148.7,148.69,150.0,,149.37,148.79,40,,,,0.0,0.0,0.0,,3,SUR,-0.36
SPEQ,2018-09-10,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-10,ГАЗПРОМ ао,GAZP,19741,2790384165.4,149.0,148.15,150.75,150.75,149.37,150.75,18680680,149.37,149.37,150.75,2790384165.4,2790384165.4,2790384165.4,,3,SUR,1.31
EQDP,2018-09-11,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-11,ГАЗПРОМ ао,GAZP,30,12816.35,150.48,140.12,151.82,,151.74,151.82,86,,,,0.0,0.0,0.0,,3,SUR,2.04
SPEQ,2018-09-11,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-11,ГАЗПРОМ ао,GAZP,44639,6791012812.8,150.75,150.17,152.95,152.36,151.74,152.36,44754260,151.74,151.74,152.36,6791012812.8,6791012812.8,6791012812.8,,3,SUR,1.07
EQDP,2018-09-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-12,ГАЗПРОМ ао,GAZP,35,9388.67,154.03,152.88,154.83,,154.56,153.99,61,,,,0.0,0.0,0.0,,3,SUR,1.43
SPEQ,2018-09-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-12,ГАЗПРОМ ао,GAZP,36330,5284214929.8,153.0,152.54,156.0,155.05,154.56,155.05,34189360,154.56,154.56,155.05,5284214929.8,5284214929.8,5284214929.8,,3,SUR,1.77
EQDP,2018-09-13,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-13,ГАЗПРОМ ао,GAZP,13,6418.78,153.58,148.74,154.0,,154.23,154.0,42,,,,0.0,0.0,0.0,,3,SUR,0.01
SPEQ,2018-09-13,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-13,ГАЗПРОМ ао,GAZP,27404,3336470424.4,154.53,153.0,155.79,153.5,154.23,153.5,21634590,154.22,154.22,153.5,3336470424.4,3336470424.4,3336470424.4,,3,SUR,-1.0
EQDP,2018-09-14,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-14,ГАЗПРОМ ао,GAZP,13,7711.51,152.0,146.0,153.41,,152.6,153.41,51,,,,0.0,0.0,0.0,,3,SUR,-0.38
SPEQ,2018-09-14,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-14,ГАЗПРОМ ао,GAZP,18883,2164354196.0,153.38,151.77,154.0,152.15,152.6,152.15,14183810,152.59,152.59,152.15,2164354196.0,2164354196.0,2164354196.0,,3,SUR,-0.88
EQDP,2018-09-17,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-17,ГАЗПРОМ ао,GAZP,14,4483.74,153.41,153.41,155.52,,154.43,155.0,29,,,,0.0,0.0,0.0,,3,SUR,1.04
SPEQ,2018-09-17,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-17,ГАЗПРОМ ао,GAZP,32105,5218397340.1,151.99,151.41,155.74,155.46,154.43,155.46,33791050,154.43,154.43,155.46,5218397340.1,5218397340.1,5218397340.1,,3,SUR,2.18
EQDP,2018-09-18,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-18,ГАЗПРОМ ао,GAZP,18,9697.24,156.26,156.26,157.12,,156.66,156.41,62,,,,0.0,0.0,0.0,,3,SUR,0.91
SPEQ,2018-09-18,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-18,ГАЗПРОМ ао,GAZP,31135,4254229653.1,155.5,154.74,157.87,157.08,156.66,157.08,27158630,156.64,156.64,157.08,4254229653.1,4254229653.1,4254229653.1,,3,SUR,1.04
EQDP,2018-09-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-19,ГАЗПРОМ ао,GAZP,14,5018.29,156.57,156.53,158.41,,158.52,158.39,32,,,,0.0,0.0,0.0,,3,SUR,1.27
SPEQ,2018-09-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-19,ГАЗПРОМ ао,GAZP,48758,6875463259.7,157.5,156.65,159.79,157.39,158.52,157.39,43387520,158.47,158.47,157.39,6875463259.7,6875463259.7,6875463259.7,,3,SUR,0.2
EQDP,2018-09-20,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-20,ГАЗПРОМ ао,GAZP,11,4520.93,156.03,155.41,156.22,,157.35,156.01,29,,,,0.0,0.0,0.0,,3,SUR,-1.5
SPEQ,2018-09-20,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-20,ГАЗПРОМ ао,GAZP,46865,8214336053.6,157.1,154.35,158.89,154.35,157.35,154.35,52197840,157.37,157.37,154.35,8214336053.6,8214336053.6,8214336053.6,,3,SUR,-1.93
EQDP,2018-09-21,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-21,ГАЗПРОМ ао,GAZP,18,10092.92,156.71,156.71,158.7,,157.9,158.12,64,,,,0.0,0.0,0.0,,3,SUR,1.35
SPEQ,2018-09-21,ГАЗПРОМ ао,GAZP,135,4937512448.0,154.88,154.88,154.88,,,154.88,31879600,,,,0.0,0.0,0.0,,3,SUR,14.93
TQBR,2018-09-21,ГАЗПРОМ ао,GAZP,31088,7608565198.8,154.69,154.52,158.95,158.64,157.9,158.64,48187060,157.9,157.9,158.64,7608565198.8,7608565198.8,7608565198.8,,3,SUR,2.78
EQDP,2018-09-24,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-24,ГАЗПРОМ ао,GAZP,11,6946.44,157.82,157.82,158.83,,158.58,157.82,44,,,,0.0,0.0,0.0,,3,SUR,-0.19
SPEQ,2018-09-24,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-24,ГАЗПРОМ ао,GAZP,23304,3426881180.7,158.5,157.6,159.5,159.0,158.58,159.0,21610270,158.58,158.58,159.0,3426881180.7,3426881180.7,3426881180.7,,3,SUR,0.23
EQDP,2018-09-25,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-25,ГАЗПРОМ ао,GAZP,10,5091.27,158.69,158.69,159.92,,159.09,159.92,32,,,,0.0,0.0,0.0,,3,SUR,1.33
SPEQ,2018-09-25,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-25,ГАЗПРОМ ао,GAZP,26415,3498151968.5,159.48,157.8,160.94,160.84,159.09,160.84,21988690,159.09,159.09,160.84,3498151968.5,3498151968.5,3498151968.5,,3,SUR,1.16
EQDP,2018-09-26,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-26,ГАЗПРОМ ао,GAZP,15,8022.89,158.69,158.69,161.39,,160.47,160.05,50,,,,0.0,0.0,0.0,,3,SUR,0.08
SPEQ,2018-09-26,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-26,ГАЗПРОМ ао,GAZP,29836,4120446555.0,161.26,158.64,162.0,159.27,160.47,159.27,25677440,160.47,160.47,159.27,4120446555.0,4120446555.0,4120446555.0,,3,SUR,-0.98
EQDP,2018-09-27,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-27,ГАЗПРОМ ао,GAZP,27,11054.49,160.73,147.0,162.63,,161.3,160.78,69,,,,0.0,0.0,0.0,,3,SUR,0.46
SPEQ,2018-09-27,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-27,ГАЗПРОМ ао,GAZP,38521,6656660314.1,159.38,158.57,162.45,161.8,161.3,161.8,41268810,161.3,161.3,161.8,6656660314.1,6656660314.1,6656660314.1,,3,SUR,1.59
EQDP,2018-09-28,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-09-28,ГАЗПРОМ ао,GAZP,17,10044.8,161.61,161.6,163.35,,162.13,162.7,62,,,,0.0,0.0,0.0,,3,SUR,1.19
SPEQ,2018-09-28,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-09-28,ГАЗПРОМ ао,GAZP,24593,3067723361.3,162.05,160.5,163.19,162.61,162.13,162.61,18920760,162.14,162.14,162.61,3067723361.3,3067723361.3,3067723361.3,,3,SUR,0.5
EQDP,2018-10-01,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-01,ГАЗПРОМ ао,GAZP,16,4362.67,161.79,161.3,162.99,,162.76,161.35,27,,,,0.0,0.0,0.0,,3,SUR,-0.83
SPEQ,2018-10-01,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-01,ГАЗПРОМ ао,GAZP,21411,2578906152.2,163.45,161.2,163.93,161.89,162.76,161.89,15844690,162.76,162.76,161.89,2578906152.2,2578906152.2,2578906152.2,,3,SUR,-0.44
EQDP,2018-10-02,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-02,ГАЗПРОМ ао,GAZP,15,7992.62,163.59,162.2,163.59,,162.55,162.2,49,,,,0.0,0.0,0.0,,3,SUR,0.53
SPEQ,2018-10-02,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-02,ГАЗПРОМ ао,GAZP,28413,3710006208.0,162.02,160.97,163.47,162.59,162.55,162.59,22824040,162.55,162.55,162.59,3710006208.0,3710006208.0,3710006208.0,,3,SUR,0.43
EQDP,2018-10-03,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-03,ГАЗПРОМ ао,GAZP,17,9119.54,167.49,167.49,170.0,,167.89,168.9,54,,,,0.0,0.0,0.0,,3,SUR,4.13
SPEQ,2018-10-03,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-03,ГАЗПРОМ ао,GAZP,64445,10938573470.7,163.0,162.77,170.15,169.47,167.89,169.47,65151350,167.89,167.89,169.47,10938573470.7,10938573470.7,10938573470.7,,3,SUR,4.23
EQDP,2018-10-04,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-04,ГАЗПРОМ ао,GAZP,14,10378.48,166.65,166.65,167.81,,169.71,167.81,62,,,,0.0,0.0,0.0,,3,SUR,-0.65
SPEQ,2018-10-04,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-04,ГАЗПРОМ ао,GAZP,63596,9211346637.7,169.6,167.15,171.95,168.5,169.71,168.5,54270010,169.73,169.73,168.5,9211346637.7,9211346637.7,9211346637.7,,3,SUR,-0.57
EQDP,2018-10-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-05,ГАЗПРОМ ао,GAZP,28,16666.93,169.32,168.0,171.07,,169.11,170.87,98,,,,0.0,0.0,0.0,,3,SUR,1.82
SPEQ,2018-10-05,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-05,ГАЗПРОМ ао,GAZP,35861,5098777466.5,167.8,166.52,171.14,170.5,169.11,170.5,30151290,169.11,169.11,170.5,5098777466.5,5098777466.5,5098777466.5,,3,SUR,1.19
EQDP,2018-10-08,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-08,ГАЗПРОМ ао,GAZP,30,12009.97,171.15,170.93,173.27,,171.85,171.64,70,,,,0.0,0.0,0.0,,3,SUR,0.45
SPEQ,2018-10-08,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-08,ГАЗПРОМ ао,GAZP,33263,4196139685.8,171.99,170.55,173.95,171.81,171.85,171.81,24417310,171.85,171.85,171.81,4196139685.8,4196139685.8,4196139685.8,,3,SUR,0.77
EQDP,2018-10-09,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-09,ГАЗПРОМ ао,GAZP,19,6409.54,172.99,172.54,174.27,,174.7,172.54,37,,,,0.0,0.0,0.0,,3,SUR,0.52
SPEQ,2018-10-09,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-09,ГАЗПРОМ ао,GAZP,54554,8027112140.8,172.53,172.11,176.95,172.11,174.7,172.11,45948310,174.7,174.7,172.11,8027112140.8,8027112140.8,8027112140.8,,3,SUR,0.17
EQDP,2018-10-10,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-10,ГАЗПРОМ ао,GAZP,22,9199.06,167.01,166.0,168.0,,168.7,166.0,55,,,,0.0,0.0,0.0,,3,SUR,-3.79
SPEQ,2018-10-10,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-10,ГАЗПРОМ ао,GAZP,52169,6874518457.7,172.05,165.9,172.95,166.2,168.7,166.2,40752400,168.69,168.69,166.2,6874518457.7,6874518457.7,6874518457.7,,3,SUR,-3.43
EQDP,2018-10-11,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-11,ГАЗПРОМ ао,GAZP,26,9431.36,164.38,161.33,164.38,,162.1,162.02,58,,,,0.0,0.0,0.0,,3,SUR,-2.4
SPEQ,2018-10-11,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-11,ГАЗПРОМ ао,GAZP,47348,7128547815.4,162.4,160.6,163.8,161.92,162.1,161.92,43976720,162.1,162.1,161.92,7128547815.4,7128547815.4,7128547815.4,,3,SUR,-2.58
EQDP,2018-10-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-12,ГАЗПРОМ ао,GAZP,8,4490.81,166.3,166.0,166.71,,165.79,166.71,27,,,,0.0,0.0,0.0,,3,SUR,2.89
SPEQ,2018-10-12,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-12,ГАЗПРОМ ао,GAZP,38920,5325777237.0,163.2,163.1,167.59,167.0,165.79,167.0,32124770,165.78,165.78,167.0,5325777237.0,5325777237.0,5325777237.0,,3,SUR,3.14
EQDP,2018-10-15,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-15,ГАЗПРОМ ао,GAZP,4,1807.69,163.4,163.4,166.22,,164.99,163.57,11,,,,0.0,0.0,0.0,,3,SUR,-1.88
SPEQ,2018-10-15,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-15,ГАЗПРОМ ао,GAZP,24295,3335376194.5,167.5,163.18,168.6,164.0,164.99,164.0,20215250,164.99,164.99,164.0,3335376194.5,3335376194.5,3335376194.5,,3,SUR,-1.8
EQDP,2018-10-16,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-16,ГАЗПРОМ ао,GAZP,11,8348.41,163.8,162.51,165.76,,163.69,165.76,51,,,,0.0,0.0,0.0,,3,SUR,1.34
SPEQ,2018-10-16,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-16,ГАЗПРОМ ао,GAZP,26771,3156551730.6,163.97,161.61,166.0,165.99,163.69,165.99,19278940,163.73,163.73,165.99,3156551730.6,3156551730.6,3156551730.6,,3,SUR,1.21
EQDP,2018-10-17,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-17,ГАЗПРОМ ао,GAZP,9,3290.34,163.33,163.33,164.7,,165.1,164.7,20,,,,0.0,0.0,0.0,,3,SUR,-0.64
SPEQ,2018-10-17,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-17,ГАЗПРОМ ао,GAZP,27169,3208273644.6,167.11,163.3,167.38,164.56,165.1,164.56,19432110,165.1,165.1,164.56,3208273644.6,3208273644.6,3208273644.6,,3,SUR,-0.86
EQDP,2018-10-18,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-18,ГАЗПРОМ ао,GAZP,10,3531.87,160.0,160.0,161.42,,161.32,161.42,22,,,,0.0,0.0,0.0,,3,SUR,-1.99
SPEQ,2018-10-18,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-18,ГАЗПРОМ ао,GAZP,34987,4371199504.2,163.55,159.7,164.55,160.18,161.32,160.18,27096090,161.32,161.32,160.18,4371199504.2,4371199504.2,4371199504.2,,3,SUR,-2.66
EQDP,2018-10-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-19,ГАЗПРОМ ао,GAZP,18,4780.92,160.2,158.9,160.2,,159.46,160.01,30,,,,0.0,0.0,0.0,,3,SUR,-0.87
SPEQ,2018-10-19,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-19,ГАЗПРОМ ао,GAZP,33056,5084194927.7,160.7,158.19,161.32,161.32,159.46,161.32,31882980,159.46,159.46,161.32,5084194927.7,5084194927.7,5084194927.7,,3,SUR,0.71
EQDP,2018-10-22,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-22,ГАЗПРОМ ао,GAZP,18,5819.14,158.61,155.0,158.95,,158.44,156.61,37,,,,0.0,0.0,0.0,,3,SUR,-2.12
SPEQ,2018-10-22,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-22,ГАЗПРОМ ао,GAZP,33096,4151034328.7,161.5,155.42,162.5,155.7,158.44,155.7,26198900,158.44,158.44,155.7,4151034328.7,4151034328.7,4151034328.7,,3,SUR,-3.48
EQDP,2018-10-23,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-23,ГАЗПРОМ ао,GAZP,7,3077.26,153.45,153.45,154.89,,153.43,154.89,20,,,,0.0,0.0,0.0,,3,SUR,-1.1
SPEQ,2018-10-23,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
TQBR,2018-10-23,ГАЗПРОМ ао,GAZP,33820,4892274605.4,154.5,151.76,155.2,153.61,153.43,153.61,31883210,153.44,153.44,153.61,4892274605.4,4892274605.4,4892274605.4,,3,SUR,-1.34
EQDP,2018-10-24,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
SMAL,2018-10-24,ГАЗПРОМ ао,GAZP,13,4632.51,155.06,152.87,156.58,,154.9,156.58,30,,,,0.0,0.0,0.0,,3,SUR,1.09
SPEQ,2018-10-24,ГАЗПРОМ ао,GAZP,0,0.0,,,,,,,0,,,,0.0,0.0,0.0,,3,SUR,-100.0
