BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
SMAL,2023-09-15,ГАЗПРОМ ао,GAZP,23,6781.57,174.5,172.16,176.98,,173.92,175.23,39,,,,0.0,0.0,,0,3,SUR,0.76
TQBR,2023-09-15,ГАЗПРОМ ао,GAZP,51120,3291806960.7,173.5,173.25,174.76,174.3,173.92,173.79,18926830,173.92,173.92,,2864458766.7,2864458766.7,,0,3,SUR,0.16
SMAL,2023-09-18,ГАЗПРОМ ао,GAZP,27,12794.34,172.15,172.15,177.77,,173.17,174.99,74,,,,0.0,0.0,,0,3,SUR,-0.14
TQBR,2023-09-18,ГАЗПРОМ ао,GAZP,54692,3558741069.9,174.48,172.05,174.66,172.65,173.17,172.8,20549190,173.36,173.36,,2876813436.3,2876813436.3,,0,3,SUR,-0.57
SMAL,2023-09-19,ГАЗПРОМ ао,GAZP,39,15448.01,174.0,169.5,175.74,,170.8,169.5,90,,,,0.0,0.0,,0,3,SUR,-3.14
TQBR,2023-09-19,ГАЗПРОМ ао,GAZP,108180,7383093717.9,172.99,168.6,173.94,170.48,170.8,168.93,43228590,170.93,170.93,,6658742656.5,6658742656.5,,0,3,SUR,-2.24
SMAL,2023-09-20,ГАЗПРОМ ао,GAZP,23,5917.4,168.8,167.05,171.99,,168.83,167.5,35,,,,0.0,0.0,,0,3,SUR,-1.18
TQBR,2023-09-20,ГАЗПРОМ ао,GAZP,88135,5780048550.2,169.3,167.1,170.25,169.19,168.83,169.11,34236440,168.79,168.79,,5392660061.6,5392660061.6,,0,3,SUR,0.11
SMAL,2023-09-21,ГАЗПРОМ ао,GAZP,39,16100.93,175.43,166.03,175.43,,167.37,167.0,96,,,,0.0,0.0,,0,3,SUR,-0.3
TQBR,2023-09-21,ГАЗПРОМ ао,GAZP,155651,5085063849.2,168.5,165.72,169.38,166.05,167.37,165.85,30389420,167.5,167.5,,4486785607.4,4486785607.4,,0,3,SUR,-1.93
SMAL,2023-09-22,ГАЗПРОМ ао,GAZP,44,13818.14,172.87,164.52,172.87,,166.16,171.97,83,,,,0.0,0.0,,0,3,SUR,2.98
SPEQ,2023-09-22,ГАЗПРОМ ао,GAZP,875,2952160188.0,165.93,165.93,165.93,,,165.93,17791600,,,,0.0,0.0,,0,3,SUR,-2.85
TQBR,2023-09-22,ГАЗПРОМ ао,GAZP,96782,3747348722.8,166.12,165.1,167.0,166.7,166.16,166.7,22550620,166.11,166.11,,3344478770.0,3344478770.0,,0,3,SUR,0.51
SMAL,2023-09-25,ГАЗПРОМ ао,GAZP,32,14554.77,168.0,165.11,169.99,,166.24,167.94,87,,,,0.0,0.0,,0,3,SUR,-2.34
TQBR,2023-09-25,ГАЗПРОМ ао,GAZP,91155,4045203375.1,166.7,165.2,168.05,166.8,166.24,165.87,24330710,166.26,166.26,,3718949612.6,3718949612.6,,0,3,SUR,-0.5
SMAL,2023-09-26,ГАЗПРОМ ао,GAZP,28,12860.71,166.94,163.83,166.94,,164.74,166.34,78,,,,0.0,0.0,,0,3,SUR,-0.95
TQBR,2023-09-26,ГАЗПРОМ ао,GAZP,77764,4406158553.6,165.83,163.51,165.85,165.85,164.74,165.36,26742780,164.7,164.7,,3977897540.0,3977897540.0,,0,3,SUR,-0.31
SMAL,2023-09-27,ГАЗПРОМ ао,GAZP,29,9469.36,166.51,163.82,167.99,,166.13,167.99,57,,,,0.0,0.0,,0,3,SUR,0.99
TQBR,2023-09-27,ГАЗПРОМ ао,GAZP,56677,3079865224.5,165.8,165.11,166.92,165.51,166.13,165.53,18538940,166.17,166.17,,2729422170.4,2729422170.4,,0,3,SUR,0.1
SMAL,2023-09-28,ГАЗПРОМ ао,GAZP,25,12355.18,167.69,166.43,168.87,,167.44,168.87,74,,,,0.0,0.0,,0,3,SUR,0.52
TQBR,2023-09-28,ГАЗПРОМ ао,GAZP,81149,4828071261.9,165.93,165.31,169.77,167.17,167.44,169.58,28834110,166.74,166.74,,3082554549.7,3082554549.7,,0,3,SUR,2.45
SMAL,2023-09-29,ГАЗПРОМ ао,GAZP,38,16903.25,172.9,166.45,175.37,,168.27,167.65,100,,,,0.0,0.0,,0,3,SUR,-0.72
TQBR,2023-09-29,ГАЗПРОМ ао,GAZP,87304,6055733001.8,169.2,166.6,170.39,167.7,168.27,167.09,35987790,168.37,168.37,,5493519953.8,5493519953.8,,0,3,SUR,-1.47
SMAL,2023-10-02,ГАЗПРОМ ао,GAZP,26,14719.96,168.5,164.24,169.84,,167.16,165.03,88,,,,0.0,0.0,,0,3,SUR,-1.56
TQBR,2023-10-02,ГАЗПРОМ ао,GAZP,117852,4077382279.5,167.83,165.51,168.86,165.8,167.16,166.08,24391830,167.25,167.25,,3739224276.6,3739224276.6,,0,3,SUR,-0.6
SMAL,2023-10-03,ГАЗПРОМ ао,GAZP,29,13775.55,166.5,163.78,168.99,,165.89,168.99,83,,,,0.0,0.0,,0,3,SUR,2.4
TQBR,2023-10-03,ГАЗПРОМ ао,GAZP,53889,2882611966.6,166.0,164.81,167.25,166.97,165.89,166.75,17376720,165.8,165.8,,2611098720.7,2611098720.7,,0,3,SUR,0.4
SMAL,2023-10-04,ГАЗПРОМ ао,GAZP,23,7297.86,164.41,164.4,169.81,,166.04,164.75,44,,,,0.0,0.0,,0,3,SUR,-2.51
TQBR,2023-10-04,ГАЗПРОМ ао,GAZP,57905,3347154730.5,166.61,165.15,167.59,165.8,166.04,165.4,20157430,166.11,166.11,,3021370964.1,3021370964.1,,0,3,SUR,-0.81
SMAL,2023-10-05,ГАЗПРОМ ао,GAZP,15,7595.73,167.9,164.24,167.93,,165.39,167.92,46,,,,0.0,0.0,,0,3,SUR,1.92
TQBR,2023-10-05,ГАЗПРОМ ао,GAZP,50125,2532191513.0,165.7,164.84,166.1,165.36,165.39,166.06,15310360,165.34,165.34,,2219243073.7,2219243073.7,,0,3,SUR,0.4
SMAL,2023-10-06,ГАЗПРОМ ао,GAZP,27,13066.63,170.85,164.0,170.85,,165.87,167.51,79,,,,0.0,0.0,,0,3,SUR,-0.24
TQBR,2023-10-06,ГАЗПРОМ ао,GAZP,52606,3039374088.8,166.29,165.1,166.86,166.15,165.87,166.59,18321670,165.72,165.72,,2366418441.3,2366418441.3,,0,3,SUR,0.32
SMAL,2023-10-09,ГАЗПРОМ ао,GAZP,17,8431.04,164.28,164.28,169.3,,167.26,168.62,51,,,,0.0,0.0,,0,3,SUR,0.66
TQBR,2023-10-09,ГАЗПРОМ ао,GAZP,73968,3637688571.1,167.3,166.62,167.97,167.3,167.26,167.06,21747660,167.28,167.28,,3321963866.4,3321963866.4,,0,3,SUR,0.28
SMAL,2023-10-10,ГАЗПРОМ ао,GAZP,11,6358.81,168.3,164.53,169.32,,167.66,168.96,38,,,,0.0,0.0,,0,3,SUR,0.2
TQBR,2023-10-10,ГАЗПРОМ ао,GAZP,59273,3115964353.2,167.37,166.86,168.8,167.33,167.66,168.03,18583580,167.66,167.66,,2622086502.7,2622086502.7,,0,3,SUR,0.58
SMAL,2023-10-11,ГАЗПРОМ ао,GAZP,24,8095.76,169.0,167.12,171.46,,169.17,168.9,48,,,,0.0,0.0,,0,3,SUR,-0.04
TQBR,2023-10-11,ГАЗПРОМ ао,GAZP,128481,10147222474.5,168.5,167.3,171.4,169.6,169.17,167.89,59982320,168.97,168.97,,6325469007.4,6325469007.4,,0,3,SUR,-0.08
SMAL,2023-10-12,ГАЗПРОМ ао,GAZP,22,12129.28,171.38,167.01,171.38,,168.95,169.94,72,,,,0.0,0.0,,0,3,SUR,0.62
TQBR,2023-10-12,ГАЗПРОМ ао,GAZP,67454,5381001213.6,167.9,167.4,169.8,169.56,168.95,169.5,31850340,168.92,168.92,,4901532916.6,4901532916.6,,0,3,SUR,0.96
SMAL,2023-10-13,ГАЗПРОМ ао,GAZP,21,10376.88,172.91,155.68,172.91,,169.36,171.98,63,,,,0.0,0.0,,0,3,SUR,1.2
TQBR,2023-10-13,ГАЗПРОМ ао,GAZP,90204,6540513137.1,169.9,167.15,170.79,169.72,169.36,170.2,38618230,169.26,169.26,,5492883054.5,5492883054.5,,0,3,SUR,0.41
SMAL,2023-10-16,ГАЗПРОМ ао,GAZP,15,6359.46,172.92,170.91,173.19,,172.13,173.0,37,,,,0.0,0.0,,0,3,SUR,0.59
TQBR,2023-10-16,ГАЗПРОМ ао,GAZP,105234,7158742369.7,170.5,170.5,172.91,172.13,172.13,172.55,41588030,172.08,172.08,,6423834657.3,6423834657.3,,0,3,SUR,1.38
SMAL,2023-10-17,ГАЗПРОМ ао,GAZP,6,2741.47,173.5,170.15,175.21,,172.07,170.15,16,,,,0.0,0.0,,0,3,SUR,-1.65
TQBR,2023-10-17,ГАЗПРОМ ао,GAZP,59067,4603960927.5,172.75,171.03,173.3,172.0,172.07,171.97,26755630,172.1,172.1,,3872866586.4,3872866586.4,,0,3,SUR,-0.34
SMAL,2023-10-18,ГАЗПРОМ ао,GAZP,28,11617.05,175.21,169.83,175.21,,170.93,171.77,68,,,,0.0,0.0,,0,3,SUR,0.95
TQBR,2023-10-18,ГАЗПРОМ ао,GAZP,72437,5460248174.3,172.67,168.7,172.68,170.55,170.93,170.18,31942840,171.0,171.0,,4982488878.0,4982488878.0,,0,3,SUR,-1.04
SMAL,2023-10-19,ГАЗПРОМ ао,GAZP,26,19959.9,170.3,168.18,175.21,,169.78,171.4,118,,,,0.0,0.0,,0,3,SUR,-0.22
TQBR,2023-10-19,ГАЗПРОМ ао,GAZP,67456,5389232663.1,169.97,168.3,171.0,170.79,169.78,170.38,31739180,169.71,169.71,,4817361026.3,4817361026.3,,0,3,SUR,0.12
SMAL,2023-10-20,ГАЗПРОМ ао,GAZP,25,13882.61,166.63,166.63,171.96,,170.63,171.76,82,,,,0.0,0.0,,0,3,SUR,0.21
TQBR,2023-10-20,ГАЗПРОМ ао,GAZP,58780,4329009285.6,170.38,169.12,172.15,171.85,170.63,171.39,25370360,170.34,170.34,,3374436582.9,3374436582.9,,0,3,SUR,0.59
SMAL,2023-10-23,ГАЗПРОМ ао,GAZP,19,8160.69,172.5,167.13,172.5,,170.93,170.99,48,,,,0.0,0.0,,0,3,SUR,-0.45
TQBR,2023-10-23,ГАЗПРОМ ао,GAZP,56419,3409732694.2,171.8,169.9,172.44,171.0,170.93,170.39,19946320,171.02,171.02,,2985337203.3,2985337203.3,,0,3,SUR,-0.58
SMAL,2023-10-24,ГАЗПРОМ ао,GAZP,18,11600.92,171.2,170.01,171.21,,170.42,170.2,68,,,,0.0,0.0,,0,3,SUR,-0.46
TQBR,2023-10-24,ГАЗПРОМ ао,GAZP,47322,2756746957.2,170.4,169.76,171.24,170.8,170.42,170.19,16175990,170.42,170.42,,2331154643.9,2331154643.9,,0,3,SUR,-0.12
SMAL,2023-10-25,ГАЗПРОМ ао,GAZP,17,5931.44,170.5,168.12,171.89,,169.82,171.89,35,,,,0.0,0.0,,0,3,SUR,0.99
TQBR,2023-10-25,ГАЗПРОМ ао,GAZP,56897,3078457165.3,170.2,169.0,170.5,169.99,169.82,169.62,18127820,169.8,169.8,,2713195023.7,2713195023.7,,0,3,SUR,-0.33
SMAL,2023-10-26,ГАЗПРОМ ао,GAZP,49,16012.61,171.0,167.38,173.57,,169.37,170.38,94,,,,0.0,0.0,,0,3,SUR,-0.88
TQBR,2023-10-26,ГАЗПРОМ ао,GAZP,63347,3570802268.9,169.99,168.4,170.47,168.66,169.37,168.45,21080880,169.47,169.47,,3219081139.4,3219081139.4,,0,3,SUR,-0.69
SMAL,2023-10-27,ГАЗПРОМ ао,GAZP,20,8598.95,168.75,165.2,171.99,,168.04,171.99,51,,,,0.0,0.0,,0,3,SUR,0.94
TQBR,2023-10-27,ГАЗПРОМ ао,GAZP,60355,3625078454.2,168.36,167.17,169.45,167.71,168.04,167.26,21573910,168.12,168.12,,2913796203.3,2913796203.3,,0,3,SUR,-0.71
SMAL,2023-10-30,ГАЗПРОМ ао,GAZP,33,11650.01,169.0,160.9,169.0,,167.4,168.03,70,,,,0.0,0.0,,0,3,SUR,-2.3
TQBR,2023-10-30,ГАЗПРОМ ао,GAZP,61374,2752708358.5,167.26,166.35,168.44,167.73,167.4,167.16,16443790,167.4,167.4,,2485194347.8,2485194347.8,,0,3,SUR,-0.06
SMAL,2023-10-31,ГАЗПРОМ ао,GAZP,32,10222.6,167.36,166.8,172.95,,167.49,168.0,61,,,,0.0,0.0,,0,3,SUR,-0.02
TQBR,2023-10-31,ГАЗПРОМ ао,GAZP,59160,2890276336.2,167.0,166.7,168.42,168.24,167.49,167.88,17254470,167.4,167.4,,2464634611.9,2464634611.9,,0,3,SUR,0.43
SMAL,2023-11-01,ГАЗПРОМ ао,GAZP,22,11301.59,167.88,167.64,170.22,,169.17,170.22,67,,,,0.0,0.0,,0,3,SUR,1.32
TQBR,2023-11-01,ГАЗПРОМ ао,GAZP,69840,3570860519.1,167.88,167.83,170.23,169.52,169.17,170.08,21107710,169.07,169.07,,3022524344.9,3022524344.9,,0,3,SUR,1.31
SMAL,2023-11-02,ГАЗПРОМ ао,GAZP,23,7966.39,173.0,167.56,173.0,,169.62,168.01,47,,,,0.0,0.0,,0,3,SUR,-1.3
TQBR,2023-11-02,ГАЗПРОМ ао,GAZP,70360,4490830191.2,170.44,168.0,171.31,168.47,169.62,168.18,26482540,169.77,169.77,,3854297515.2,3854297515.2,,0,3,SUR,-1.12
SMAL,2023-11-03,ГАЗПРОМ ао,GAZP,26,9074.0,168.49,167.36,169.7,,168.6,169.7,54,,,,0.0,0.0,,0,3,SUR,1.01
TQBR,2023-11-03,ГАЗПРОМ ао,GAZP,50680,2807007485.0,168.2,167.5,170.0,169.63,168.6,169.19,16647470,168.4,168.4,,2252385485.8,2252385485.8,,0,3,SUR,0.6
SMAL,2023-11-06,ГАЗПРОМ ао,GAZP,12,2887.22,170.0,166.83,170.99,,169.62,169.55,17,,,,0.0,0.0,,0,3,SUR,-0.09
TQBR,2023-11-06,ГАЗПРОМ ао,GAZP,28969,1584570766.3,169.05,168.83,170.29,169.94,169.62,169.48,9341830,169.63,169.63,,1330280968.2,1330280968.2,,0,3,SUR,0.17
SMAL,2023-11-07,ГАЗПРОМ ао,GAZP,30,10924.14,169.0,162.5,175.1,,169.03,167.51,65,,,,0.0,0.0,,0,3,SUR,-1.2
TQBR,2023-11-07,ГАЗПРОМ ао,GAZP,58219,3694152617.9,169.1,167.2,169.98,169.73,169.03,168.53,21854410,169.21,169.21,,2420893168.6,2420893168.6,,0,3,SUR,-0.56
SMAL,2023-11-08,ГАЗПРОМ ао,GAZP,24,15861.35,168.09,168.09,170.19,,168.82,168.22,94,,,,0.0,0.0,,0,3,SUR,0.42
TQBR,2023-11-08,ГАЗПРОМ ао,GAZP,41567,2601467852.0,168.8,168.47,169.44,168.65,168.82,168.49,15410210,168.84,168.84,,2273746353.1,2273746353.1,,0,3,SUR,-0.02
SMAL,2023-11-09,ГАЗПРОМ ао,GAZP,27,9792.28,168.01,167.28,173.71,,168.34,169.0,58,,,,0.0,0.0,,0,3,SUR,0.46
TQBR,2023-11-09,ГАЗПРОМ ао,GAZP,49765,3538018373.9,168.5,167.58,169.63,169.17,168.34,168.16,21016130,168.3,168.3,,3008014999.1,3008014999.1,,0,3,SUR,-0.2
SMAL,2023-11-10,ГАЗПРОМ ао,GAZP,23,13419.81,170.6,167.51,173.72,,168.08,169.5,79,,,,0.0,0.0,,0,3,SUR,0.3
TQBR,2023-11-10,ГАЗПРОМ ао,GAZP,42994,2183567834.7,168.23,167.62,168.48,168.17,168.08,168.25,12991180,168.07,168.07,,1784214236.7,1784214236.7,,0,3,SUR,0.05
SMAL,2023-11-13,ГАЗПРОМ ао,GAZP,43,26137.59,167.52,167.52,174.79,,168.17,168.0,155,,,,0.0,0.0,,0,3,SUR,-0.88
TQBR,2023-11-13,ГАЗПРОМ ао,GAZP,42945,2288621694.6,168.25,167.7,168.89,168.5,168.17,167.85,13608990,168.22,168.22,,1836456399.4,1836456399.4,,0,3,SUR,-0.24
SMAL,2023-11-14,ГАЗПРОМ ао,GAZP,34,11138.54,167.51,165.32,169.86,,166.29,166.2,67,,,,0.0,0.0,,0,3,SUR,-1.07
TQBR,2023-11-14,ГАЗПРОМ ао,GAZP,77560,4224478190.8,167.27,165.62,167.29,166.65,166.29,165.86,25406310,166.29,166.29,,3922514720.2,3922514720.2,,0,3,SUR,-1.19
SMAL,2023-11-15,ГАЗПРОМ ао,GAZP,31,12683.69,170.48,165.4,170.48,,166.32,165.4,76,,,,0.0,0.0,,0,3,SUR,-0.48
TQBR,2023-11-15,ГАЗПРОМ ао,GAZP,44062,2133661700.5,165.8,165.52,167.0,167.0,166.32,166.46,12828590,166.27,166.27,,1882644964.7,1882644964.7,,0,3,SUR,0.36
SMAL,2023-11-16,ГАЗПРОМ ао,GAZP,26,6990.58,164.52,163.03,173.9,,166.12,169.69,42,,,,0.0,0.0,,0,3,SUR,2.59
TQBR,2023-11-16,ГАЗПРОМ ао,GAZP,42689,2150451836.6,166.26,165.2,166.81,166.44,166.12,165.48,12945550,166.22,166.22,,1644340923.5,1644340923.5,,0,3,SUR,-0.59
SMAL,2023-11-17,ГАЗПРОМ ао,GAZP,49,16811.26,173.77,163.58,173.77,,164.62,164.4,102,,,,0.0,0.0,,0,3,SUR,-3.12
TQBR,2023-11-17,ГАЗПРОМ ао,GAZP,69009,3982894829.4,165.4,163.48,165.74,165.74,164.62,165.31,24194180,164.55,164.55,,3571824384.1,3571824384.1,,0,3,SUR,-0.1
SMAL,2023-11-20,ГАЗПРОМ ао,GAZP,25,13056.51,163.51,163.51,167.99,,165.78,167.44,79,,,,0.0,0.0,,0,3,SUR,1.85
TQBR,2023-11-20,ГАЗПРОМ ао,GAZP,41121,2096927735.5,165.2,164.64,166.64,165.88,165.78,165.51,12648660,165.79,165.79,,1943562038.6,1943562038.6,,0,3,SUR,0.12
SMAL,2023-11-21,ГАЗПРОМ ао,GAZP,12,7760.68,164.52,164.51,167.44,,165.09,167.39,47,,,,0.0,0.0,,0,3,SUR,-0.03
TQBR,2023-11-21,ГАЗПРОМ ао,GAZP,37143,1886646575.1,165.4,164.5,165.68,165.68,165.09,165.15,11427460,165.06,165.06,,1615380474.6,1615380474.6,,0,3,SUR,-0.22
SMAL,2023-11-22,ГАЗПРОМ ао,GAZP,24,11847.83,165.02,163.29,165.5,,165.52,165.01,72,,,,0.0,0.0,,0,3,SUR,-1.42
TQBR,2023-11-22,ГАЗПРОМ ао,GAZP,30985,1910525065.5,165.3,164.82,166.2,165.48,165.52,165.37,11543230,165.52,165.52,,1613375777.8,1613375777.8,,0,3,SUR,0.13
SMAL,2023-11-23,ГАЗПРОМ ао,GAZP,14,5098.7,164.51,164.05,165.66,,164.93,164.15,31,,,,0.0,0.0,,0,3,SUR,-0.52
TQBR,2023-11-23,ГАЗПРОМ ао,GAZP,31122,1785149063.9,165.37,164.02,165.69,164.86,164.93,164.11,10824190,165.08,165.08,,1320181088.8,1320181088.8,,0,3,SUR,-0.76
SMAL,2023-11-24,ГАЗПРОМ ао,GAZP,18,6424.29,165.0,164.3,167.99,,164.71,166.0,39,,,,0.0,0.0,,0,3,SUR,1.13
TQBR,2023-11-24,ГАЗПРОМ ао,GAZP,31055,2237577969.7,164.2,164.1,165.19,165.0,164.71,164.71,13584670,164.7,164.7,,1990005635.3,1990005635.3,,0,3,SUR,0.37
SMAL,2023-11-27,ГАЗПРОМ ао,GAZP,33,10298.01,164.0,161.03,166.27,,163.43,162.06,63,,,,0.0,0.0,,0,3,SUR,-2.37
TQBR,2023-11-27,ГАЗПРОМ ао,GAZP,69312,3873568765.4,165.19,162.01,165.37,163.24,163.43,162.79,23704520,163.53,163.53,,3316944112.8,3316944112.8,,0,3,SUR,-1.17
SMAL,2023-11-28,ГАЗПРОМ ао,GAZP,18,7990.56,163.6,161.51,167.38,,163.11,167.13,49,,,,0.0,0.0,,0,3,SUR,3.13
TQBR,2023-11-28,ГАЗПРОМ ао,GAZP,43479,2743637587.2,162.91,161.55,164.83,164.79,163.11,164.21,16819340,162.96,162.96,,2391772929.7,2391772929.7,,0,3,SUR,0.87
SMAL,2023-11-29,ГАЗПРОМ ао,GAZP,20,11138.4,164.0,163.25,165.88,,164.08,165.64,68,,,,0.0,0.0,,0,3,SUR,-0.89
TQBR,2023-11-29,ГАЗПРОМ ао,GAZP,39531,2842070131.7,164.0,162.71,165.63,162.71,164.08,163.17,17322090,164.19,164.19,,2488874537.7,2488874537.7,,0,3,SUR,-0.63
SMAL,2023-11-30,ГАЗПРОМ ао,GAZP,41,18808.08,163.01,161.53,163.99,,163.41,163.22,116,,,,0.0,0.0,,0,3,SUR,-1.46
TQBR,2023-11-30,ГАЗПРОМ ао,GAZP,33461,2012156766.1,163.17,162.12,164.62,163.33,163.41,163.23,12315690,163.34,163.34,,1723395419.1,1723395419.1,,0,3,SUR,0.04
SMAL,2023-12-01,ГАЗПРОМ ао,GAZP,15,7794.85,164.5,162.01,165.75,,163.47,162.43,48,,,,0.0,0.0,,0,3,SUR,-0.48
TQBR,2023-12-01,ГАЗПРОМ ао,GAZP,28279,1787548136.1,163.22,162.56,164.22,163.7,163.47,162.61,10935260,163.62,163.62,,1394339741.9,1394339741.9,,0,3,SUR,-0.38
SMAL,2023-12-04,ГАЗПРОМ ао,GAZP,39,13384.14,166.97,160.61,166.97,,161.06,160.61,83,,,,0.0,0.0,,0,3,SUR,-1.12
TQBR,2023-12-04,ГАЗПРОМ ао,GAZP,56472,3543152329.7,162.48,159.81,162.48,160.57,161.06,160.01,22003990,161.31,161.31,,2631518306.6,2631518306.6,,0,3,SUR,-1.6
SMAL,2023-12-05,ГАЗПРОМ ао,GAZP,35,14100.05,161.0,159.41,165.74,,160.54,159.92,88,,,,0.0,0.0,,0,3,SUR,-0.43
TQBR,2023-12-05,ГАЗПРОМ ао,GAZP,38748,2413459647.4,160.17,159.1,161.44,160.62,160.54,160.46,15034370,160.5,160.5,,2122530017.2,2122530017.2,,0,3,SUR,0.28
SMAL,2023-12-06,ГАЗПРОМ ао,GAZP,32,10404.32,160.1,159.02,165.98,,159.77,165.98,65,,,,0.0,0.0,,0,3,SUR,3.79
TQBR,2023-12-06,ГАЗПРОМ ао,GAZP,46562,2485076747.2,160.73,158.5,161.41,159.16,159.77,158.74,15554310,160.08,160.08,,1870498394.8,1870498394.8,,0,3,SUR,-1.07
SMAL,2023-12-07,ГАЗПРОМ ао,GAZP,50,13936.65,160.0,157.01,164.99,,161.69,163.1,87,,,,0.0,0.0,,0,3,SUR,-1.74
TQBR,2023-12-07,ГАЗПРОМ ао,GAZP,100986,7846300877.1,158.8,157.26,164.77,162.33,161.69,163.38,48532400,161.55,161.55,,7021850094.5,7021850094.5,,0,3,SUR,2.92
SMAL,2023-12-08,ГАЗПРОМ ао,GAZP,32,14621.3,164.99,160.12,165.49,,161.87,161.01,90,,,,0.0,0.0,,0,3,SUR,-1.28
TQBR,2023-12-08,ГАЗПРОМ ао,GAZP,49940,3269043000.0,163.9,160.5,164.17,162.22,161.87,161.5,20195940,161.88,161.88,,2929511129.2,2929511129.2,,0,3,SUR,-1.15
SMAL,2023-12-11,ГАЗПРОМ ао,GAZP,41,13914.7,161.5,160.0,167.58,,165.03,164.96,85,,,,0.0,0.0,,0,3,SUR,2.45
TQBR,2023-12-11,ГАЗПРОМ ао,GAZP,102977,8755452181.6,161.47,160.19,167.14,165.2,165.03,164.87,53056350,164.93,164.93,,7486605945.0,7486605945.0,,0,3,SUR,2.09
SMAL,2023-12-12,ГАЗПРОМ ао,GAZP,28,11413.19,160.0,159.15,164.98,,163.49,162.9,70,,,,0.0,0.0,,0,3,SUR,-1.25
TQBR,2023-12-12,ГАЗПРОМ ао,GAZP,53042,4154114158.8,164.87,161.82,165.54,162.5,163.49,162.46,25407880,163.6,163.6,,3784507385.9,3784507385.9,,0,3,SUR,-1.46
SMAL,2023-12-13,ГАЗПРОМ ао,GAZP,34,15452.13,163.0,160.5,164.39,,163.69,162.85,95,,,,0.0,0.0,,0,3,SUR,-0.03
TQBR,2023-12-13,ГАЗПРОМ ао,GAZP,35293,2192310756.6,161.99,161.82,164.5,164.14,163.69,163.92,13393230,163.64,163.64,,1851132039.3,1851132039.3,,0,3,SUR,0.9
SMAL,2023-12-14,ГАЗПРОМ ао,GAZP,41,13158.76,165.2,161.0,165.2,,162.71,161.0,81,,,,0.0,0.0,,0,3,SUR,-1.14
TQBR,2023-12-14,ГАЗПРОМ ао,GAZP,43672,2765389227.8,164.05,160.81,164.76,161.7,162.71,160.89,16996980,162.98,162.98,,2344659947.7,2344659947.7,,0,3,SUR,-1.85
SMAL,2023-12-15,ГАЗПРОМ ао,GAZP,26,10231.79,160.5,160.01,165.46,,163.07,161.25,63,,,,0.0,0.0,,0,3,SUR,0.16
TQBR,2023-12-15,ГАЗПРОМ ао,GAZP,53001,3901661003.6,161.05,161.02,164.42,163.8,163.07,164.2,23929260,162.96,162.96,,3466660939.6,3466660939.6,,0,3,SUR,2.06
SMAL,2023-12-18,ГАЗПРОМ ао,GAZP,29,12578.34,165.44,162.03,168.38,,166.31,166.6,76,,,,0.0,0.0,,0,3,SUR,3.32
TQBR,2023-12-18,ГАЗПРОМ ао,GAZP,69696,5510130065.8,164.99,164.99,167.32,166.03,166.31,167.0,33132260,166.3,166.3,,4875134177.5,4875134177.5,,0,3,SUR,1.71
SMAL,2023-12-19,ГАЗПРОМ ао,GAZP,35,12263.18,166.56,165.05,167.94,,166.34,165.06,74,,,,0.0,0.0,,0,3,SUR,-0.92
TQBR,2023-12-19,ГАЗПРОМ ао,GAZP,66753,6392815762.3,167.17,165.12,168.89,165.45,166.34,165.48,38430430,166.42,166.42,,5911301064.8,5911301064.8,,0,3,SUR,-0.91
SMAL,2023-12-20,ГАЗПРОМ ао,GAZP,24,9322.92,165.0,163.0,165.0,,164.11,163.9,57,,,,0.0,0.0,,0,3,SUR,-0.7
TQBR,2023-12-20,ГАЗПРОМ ао,GAZP,59550,4537205894.4,165.33,163.12,165.33,164.2,164.11,163.56,27649170,164.13,164.13,,4155288022.5,4155288022.5,,0,3,SUR,-1.16
SMAL,2023-12-21,ГАЗПРОМ ао,GAZP,44,9729.1,164.5,161.26,165.5,,162.25,161.3,60,,,,0.0,0.0,,0,3,SUR,-1.59
TQBR,2023-12-21,ГАЗПРОМ ао,GAZP,63473,4294570391.5,163.32,161.19,163.71,161.52,162.25,161.57,26473840,162.26,162.26,,4003376372.3,4003376372.3,,0,3,SUR,-1.22
SMAL,2023-12-22,ГАЗПРОМ ао,GAZP,26,9578.9,162.0,161.62,163.77,,162.45,163.44,59,,,,0.0,0.0,,0,3,SUR,1.33
SPEQ,2023-12-22,ГАЗПРОМ ао,GAZP,830,4310759176.0,161.74,161.74,161.74,,,161.74,26652400,,,,0.0,0.0,,0,3,SUR,-2.53
TQBR,2023-12-22,ГАЗПРОМ ао,GAZP,37025,2504497747.3,161.91,161.62,163.2,162.23,162.45,162.09,15417240,162.48,162.48,,2227736904.5,2227736904.5,,0,3,SUR,0.32
SMAL,2023-12-25,ГАЗПРОМ ао,GAZP,27,13412.4,162.01,160.74,163.08,,161.65,160.74,83,,,,0.0,0.0,,0,3,SUR,-1.65
TQBR,2023-12-25,ГАЗПРОМ ао,GAZP,49068,3620946364.8,162.49,160.4,162.77,161.13,161.65,161.09,22398910,161.71,161.71,,3323338625.6,3323338625.6,,0,3,SUR,-0.62
